,ticker,Begin Date,End Date,ARY_start,ARY_end,ARY_count,ARY_exp_count,MRY_start,MRY_end,MRY_count,MRY_exp_count,ARQ_start,ARQ_end,ARQ_count,ARQ_exp_count,MRQ_start,MRQ_end,MRQ_count,MRQ_exp_count,ART_start,ART_end,ART_count,ART_exp_count,MRT_start,MRT_end,MRT_count,MRT_exp_count,1998_Missing,1999_Missing,2000_Missing,2001_Missing,2002_Missing,2003_Missing,2004_Missing,2005_Missing,2006Missing,2007_Missing,2008_Missing,2009_Missing,2011_Missing,2012_Missing,2013_Missing,2014_Missing,2015_Missing,2016_Missing,2017_Missing,2018_Missing,2019_Missing,2020_Missing,2006_Missing,2010_Missing
942,TFCF,2000-06-30,2018-12-31,2002-12-31,2018-12-31,16.0,,2000-12-31,2018-12-31,19.0,,2002-06-30,2018-12-31,59.0,,2001-06-30,2018-12-31,64.0,,2002-06-30,2018-12-31,59.0,,2000-06-30,2018-12-31,65.0,,,,_Q3_Q4,_Q3_Q4,_Q3_Q4,_Q3,,,,,,,,,,,,,,,,,,
943,TFCFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,TFX,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
945,TGNA,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
946,TGT,1998-03-31,2020-12-31,1998-12-31,2020-12-31,24.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
947,THC,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,95.0,,1998-03-31,2020-12-31,91.0,,1998-03-31,2020-12-31,95.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
948,TIE,1998-03-31,2012-09-30,1998-12-31,2011-12-31,14.0,,1998-12-31,2011-12-31,14.0,,1998-03-31,2012-09-30,59.0,,1998-03-31,2012-09-30,59.0,,1998-03-31,2012-09-30,59.0,,1998-03-31,2012-09-30,59.0,,,,,,,,,,,,,,,_FY_Q4,,,,,,,,,,
949,TIF,1998-03-31,2020-09-30,1998-12-31,2019-12-31,22.0,,1998-12-31,2019-12-31,22.0,,1998-03-31,2020-09-30,92.0,,1998-03-31,2020-09-30,91.0,,1998-03-31,2020-09-30,92.0,,1998-03-31,2020-09-30,91.0,,,,,,,,,,,,,,,,,,,,,,,_FY_Q4,,
950,TIN,1998-03-31,2011-09-30,1998-12-31,2010-12-31,13.0,,1998-12-31,2010-12-31,13.0,,1998-03-31,2011-09-30,55.0,,1998-03-31,2011-09-30,55.0,,1998-03-31,2011-09-30,55.0,,1998-03-31,2011-09-30,55.0,,,,,,,,,,,,,,_FY_Q4,,,,,,,,,,,
951,TJX,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
952,TKR,2003-12-31,2020-12-31,2005-12-31,2020-12-31,16.0,,2003-12-31,2020-12-31,18.0,,2005-03-31,2020-12-31,64.0,,2004-03-31,2020-12-31,68.0,,2005-03-31,2020-12-31,64.0,,2003-12-31,2020-12-31,69.0,,,,,,,_Q2_Q3,,,,,,,,,,,,,,,,,,
953,TLAB,1998-03-31,2013-09-30,1998-12-31,2012-12-31,15.0,,1998-12-31,2012-12-31,15.0,,1998-03-31,2013-09-30,64.0,,1998-03-31,2013-09-30,63.0,,1998-03-31,2013-09-30,64.0,,1998-03-31,2013-09-30,63.0,,,,,,,,,,,,,,,,_FY_Q4,,,,,,,,,
954,TMC.A,1998-03-31,2000-03-31,1998-12-31,1999-12-31,3.0,,1998-12-31,1999-12-31,2.0,,1998-03-31,2000-03-31,10.0,,1998-03-31,2000-03-31,9.0,,1998-03-31,2000-03-31,10.0,,1998-03-31,2000-03-31,9.0,,,,_FY_Q2_Q3_Q4,,,,,,,,,,,,,,,,,,,,,
955,TMO,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
956,TMUS,2002-12-31,2020-12-31,2004-12-31,2020-12-31,19.0,,2002-12-31,2020-12-31,19.0,,2004-12-31,2020-12-31,61.0,,2003-12-31,2020-12-31,65.0,,2004-12-31,2020-12-31,61.0,,2002-12-31,2020-12-31,66.0,,,,,,_Q2_Q3,_Q2_Q3,_Q2_Q3,,,,,,,,,,,,,,,,,
957,TNB,1998-03-31,2012-03-31,1998-12-31,2011-12-31,14.0,,1998-12-31,2011-12-31,14.0,,1998-03-31,2012-03-31,58.0,,1998-03-31,2012-03-31,57.0,,1998-03-31,2012-03-31,58.0,,1998-03-31,2012-03-31,57.0,,,,,,,,,,,,,,,_FY_Q2_Q3_Q4,,,,,,,,,,
958,TNL,2003-12-31,2020-12-31,2005-12-31,2020-12-31,16.0,,2003-12-31,2020-12-31,18.0,,2005-12-31,2020-12-31,65.0,,2004-12-31,2020-12-31,65.0,,2005-12-31,2020-12-31,65.0,,2003-12-31,2020-12-31,66.0,,,,,,,_Q2_Q3,_Q2_Q3,,,,,,,,,,,,,,,,,
959,TOS,1998-03-31,2001-06-30,1998-12-31,2000-12-31,4.0,,1998-12-31,2000-12-31,3.0,,1998-03-31,2001-06-30,15.0,,1998-03-31,2001-06-30,14.0,,1998-03-31,2001-06-30,15.0,,1998-03-31,2001-06-30,14.0,,,,,_FY_Q3_Q4,,,,,,,,,,,,,,,,,,,,
960,TOY,1998-03-31,2005-03-31,1998-12-31,2004-12-31,7.0,,1998-12-31,2004-12-31,7.0,,1998-03-31,2005-03-31,29.0,,1998-03-31,2005-03-31,29.0,,1998-03-31,2005-03-31,29.0,,1998-03-31,2005-03-31,29.0,,,,,,,,,_FY_Q2_Q3_Q4,,,,,,,,,,,,,,,,
961,TPR,1998-06-30,2020-12-31,2000-12-31,2020-12-31,21.0,,1998-12-31,2020-12-31,23.0,,2000-06-30,2020-12-31,84.0,,1999-06-30,2020-12-31,87.0,,2000-06-30,2020-12-31,84.0,,1998-06-30,2020-12-31,88.0,,_Q3_Q4,,,,,,,,,,,,,,,,,,,,,,,
962,TRB,1998-03-31,2007-09-30,1998-12-31,2006-12-31,9.0,,1998-12-31,2006-12-31,9.0,,1998-03-31,2007-09-30,39.0,,1998-03-31,2007-09-30,39.0,,1998-03-31,2007-09-30,39.0,,1998-03-31,2007-09-30,39.0,,,,,,,,,,,_FY_Q4,,,,,,,,,,,,,,
963,TRIP,2008-12-31,2020-12-31,2011-12-31,2020-12-31,11.0,,2008-12-31,2020-12-31,13.0,,2011-03-31,2020-12-31,43.0,,2009-12-31,2020-12-31,44.0,,2011-03-31,2020-12-31,43.0,,2008-12-31,2020-12-31,45.0,,,,,,,,,,,,_Q2_Q3,_Q2_Q3,,,,,,,,,,,,_Q3
964,TRMB,1998-03-31,2020-12-31,1998-12-31,2020-12-31,25.0,,1998-12-31,2020-12-31,23.0,,1998-06-30,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,1998-06-30,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
965,TROW,1998-12-31,2020-12-31,2000-12-31,2020-12-31,21.0,,1998-12-31,2020-12-31,23.0,,2000-12-31,2020-12-31,81.0,,1999-12-31,2020-12-31,85.0,,2000-12-31,2020-12-31,81.0,,1998-12-31,2020-12-31,86.0,,_Q2_Q3,_Q2_Q3,,,,,,,,,,,,,,,,,,,,,,
966,TRV,1998-03-31,2020-12-31,1998-12-31,2020-12-31,24.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,94.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,94.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
967,TRW1,1998-03-31,2002-09-30,1998-12-31,2001-12-31,4.0,,1998-12-31,2001-12-31,4.0,,1998-03-31,2002-09-30,19.0,,1998-03-31,2002-09-30,19.0,,1998-03-31,2002-09-30,19.0,,1998-03-31,2002-09-30,19.0,,,,,,_FY_Q4,,,,,,,,,,,,,,,,,,,
968,TSCO,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,94.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,94.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
969,TSG1,1998-03-31,2006-12-31,1998-12-31,2006-12-31,10.0,,1998-12-31,2006-12-31,9.0,,1998-03-31,2006-12-31,37.0,,1998-03-31,2006-12-31,36.0,,1998-03-31,2006-12-31,37.0,,1998-03-31,2006-12-31,36.0,,,,,,,,,,,,,,,,,,,,,,,,,
970,TSLA,2007-12-31,2020-12-31,2009-12-31,2020-12-31,12.0,,2007-12-31,2020-12-31,14.0,,2009-12-31,2020-12-31,46.0,,2008-12-31,2020-12-31,49.0,,2009-12-31,2020-12-31,46.0,,2007-12-31,2020-12-31,50.0,,,,,,,,,,,_Q2_Q3,_Q2_Q3,,,,,,,,,,,,,
971,TSN,1998-03-31,2020-12-31,1998-12-31,2020-12-31,24.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
972,TSS,1998-03-31,2019-06-30,1998-12-31,2018-12-31,21.0,,1998-12-31,2018-12-31,21.0,,1998-03-31,2019-06-30,87.0,,1998-03-31,2019-06-30,86.0,,1998-03-31,2019-06-30,87.0,,1998-03-31,2019-06-30,86.0,,,,,,,,,,,,,,,,,,,,,,_FY_Q3_Q4,,,
973,TT,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
974,TT2,1998-03-31,2008-03-31,1998-12-31,2007-12-31,10.0,,1998-12-31,2007-12-31,10.0,,1998-03-31,2008-03-31,41.0,,1998-03-31,2008-03-31,41.0,,1998-03-31,2008-03-31,41.0,,1998-03-31,2008-03-31,41.0,,,,,,,,,,,,_FY_Q2_Q3_Q4,,,,,,,,,,,,,
975,TTWO,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,91.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,91.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
976,TUP,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
977,TWC,2004-12-31,2016-03-31,2006-12-31,2015-12-31,10.0,,2004-12-31,2015-12-31,12.0,,2006-09-30,2016-03-31,39.0,,2005-09-30,2016-03-31,43.0,,2006-09-30,2016-03-31,39.0,,2004-12-31,2016-03-31,44.0,,,,,,,,_Q2_Q3,_Q2,,,,,,,,,,_FY_Q2_Q3_Q4,,,,,,
978,TWTR,2010-12-31,2020-12-31,2013-12-31,2020-12-31,8.0,,2010-12-31,2020-12-31,11.0,,2013-09-30,2020-12-31,30.0,,2011-12-31,2020-12-31,34.0,,2013-09-30,2020-12-31,30.0,,2010-12-31,2020-12-31,35.0,,,,,,,,,,,,,,_Q2_Q3,_Q2_Q3,,,,,,,,,,_Q2_Q3
979,TWX,1998-03-31,2018-03-31,1998-12-31,2017-12-31,21.0,,1998-12-31,2017-12-31,20.0,,1998-03-31,2018-03-31,84.0,,1998-03-31,2018-03-31,81.0,,1998-03-31,2018-03-31,84.0,,1998-03-31,2018-03-31,81.0,,,,,,,,,,,,,,,,,,,,,_FY_Q2_Q3_Q4,,,,
980,TWX1,1998-03-31,2000-09-30,1998-12-31,1999-12-31,2.0,,1998-12-31,1999-12-31,2.0,,1998-03-31,2000-09-30,11.0,,1998-03-31,2000-09-30,11.0,,1998-03-31,2000-09-30,11.0,,1998-03-31,2000-09-30,11.0,,,,_FY_Q4,,,,,,,,,,,,,,,,,,,,,
981,TX1,1998-03-31,2001-06-30,1998-12-31,2000-12-31,3.0,,1998-12-31,2000-12-31,3.0,,1998-03-31,2001-06-30,14.0,,1998-03-31,2001-06-30,14.0,,1998-03-31,2001-06-30,14.0,,1998-03-31,2001-06-30,14.0,,,,,_FY_Q3_Q4,,,,,,,,,,,,,,,,,,,,
982,TXN,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
983,TXT,1998-03-31,2020-12-31,1998-12-31,2020-12-31,24.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
984,TXU,1998-03-31,2007-06-30,1998-12-31,2006-12-31,9.0,,1998-12-31,2006-12-31,9.0,,1998-03-31,2007-06-30,39.0,,1998-03-31,2007-06-30,38.0,,1998-03-31,2007-06-30,39.0,,1998-03-31,2007-06-30,38.0,,,,,,,,,,,_FY_Q3_Q4,,,,,,,,,,,,,,
985,TYC,1998-03-31,2016-06-30,1998-12-31,2015-12-31,18.0,,1998-12-31,2015-12-31,18.0,,1998-03-31,2016-06-30,78.0,,1998-03-31,2016-06-30,74.0,,1998-03-31,2016-06-30,78.0,,1998-03-31,2016-06-30,74.0,,,,,,,,,,,,,,,,,,,_FY_Q3_Q4,,,,,,
986,TYL,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
987,UA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,UAA,2002-12-31,2020-12-31,2005-12-31,2020-12-31,17.0,,2002-12-31,2020-12-31,19.0,,2005-09-30,2020-12-31,63.0,,2003-12-31,2020-12-31,66.0,,2005-09-30,2020-12-31,63.0,,2002-12-31,2020-12-31,67.0,,,,,,_Q2_Q3,_Q2_Q3,_Q2_Q3,,,,,,,,,,,,,,,,,
989,UAL,2003-12-31,2020-12-31,2005-12-31,2020-12-31,16.0,,2003-12-31,2020-12-31,18.0,,2005-12-31,2020-12-31,61.0,,2004-12-31,2020-12-31,62.0,,2005-12-31,2020-12-31,61.0,,2003-12-31,2020-12-31,63.0,,,,,,,_Q2_Q3,_Q2_Q3,_Q2_Q3,,,,,,,,,,,,,,,,
990,UAWGQ,1998-03-31,2002-12-31,1998-12-31,2002-12-31,5.0,,1998-12-31,2002-12-31,5.0,,1998-03-31,2002-12-31,20.0,,1998-03-31,2002-12-31,20.0,,1998-03-31,2002-12-31,20.0,,1998-03-31,2002-12-31,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
991,UCC1,1998-03-31,1998-12-31,1998-12-31,1998-12-31,1.0,,1998-12-31,1998-12-31,1.0,,1998-03-31,1998-12-31,5.0,,1998-03-31,1998-12-31,4.0,,1998-03-31,1998-12-31,5.0,,1998-03-31,1998-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
992,UCL1,1998-03-31,2005-06-30,1998-12-31,2004-12-31,7.0,,1998-12-31,2004-12-31,7.0,,1998-06-30,2005-06-30,31.0,,1998-03-31,2005-06-30,30.0,,1998-06-30,2005-06-30,31.0,,1998-03-31,2005-06-30,30.0,,,,,,,,,_FY_Q3_Q4,,,,,,,,,,,,,,,,
993,UCM,1998-03-31,2000-06-30,1998-12-31,1999-12-31,3.0,,1998-12-31,1999-12-31,2.0,,1998-03-31,2000-06-30,11.0,,1998-03-31,2000-06-30,10.0,,1998-03-31,2000-06-30,11.0,,1998-03-31,2000-06-30,10.0,,,,_FY_Q3_Q4,,,,,,,,,,,,,,,,,,,,,
994,UDR,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
995,UHS,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
996,UIS,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
997,UK1,1998-03-31,2000-09-30,1998-12-31,1999-12-31,2.0,,1998-12-31,1999-12-31,2.0,,1998-03-31,2000-09-30,12.0,,1998-03-31,2000-09-30,11.0,,1998-03-31,2000-09-30,12.0,,1998-03-31,2000-09-30,11.0,,,,_FY_Q4,,,,,,,,,,,,,,,,,,,,,
998,ULTA,2004-12-31,2020-12-31,2007-12-31,2020-12-31,14.0,,2004-12-31,2020-12-31,17.0,,2007-06-30,2020-12-31,55.0,,2005-12-31,2020-12-31,59.0,,2007-06-30,2020-12-31,55.0,,2004-12-31,2020-12-31,60.0,,,,,,,,_Q2_Q3,_Q2_Q3,,,,,,,,,,,,,,,_Q2,
999,UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,UNH,1998-03-31,2020-12-31,1998-12-31,2020-12-31,25.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
1001,UNM,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
1002,UNP,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
1003,UPC1,1998-03-31,2004-03-31,1998-12-31,2003-12-31,6.0,,1998-12-31,2003-12-31,6.0,,1998-03-31,2004-03-31,26.0,,1998-03-31,2004-03-31,25.0,,1998-03-31,2004-03-31,26.0,,1998-03-31,2004-03-31,25.0,,,,,,,,_FY_Q2_Q3_Q4,,,,,,,,,,,,,,,,,
1004,UPR,1998-03-31,2000-03-31,1998-12-31,1999-12-31,2.0,,1998-12-31,1999-12-31,2.0,,1998-03-31,2000-03-31,9.0,,1998-03-31,2000-03-31,9.0,,1998-03-31,2000-03-31,9.0,,1998-03-31,2000-03-31,9.0,,,,_FY_Q2_Q3_Q4,,,,,,,,,,,,,,,,,,,,,
1005,UPS,1998-12-31,2020-12-31,1999-12-31,2020-12-31,22.0,,1998-12-31,2020-12-31,23.0,,1999-09-30,2020-12-31,86.0,,1998-12-31,2020-12-31,89.0,,1999-09-30,2020-12-31,86.0,,1998-12-31,2020-12-31,89.0,,_Q2_Q3,,,,,,,,,,,,,,,,,,,,,,,
1006,URBN,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
1007,URI,1998-03-31,2020-12-31,1998-12-31,2020-12-31,22.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,91.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,91.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
1008,USB,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,94.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,94.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
1009,USB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,USS1,1998-03-31,1998-06-30,,,0.0,,,,0.0,,1998-03-31,1998-06-30,2.0,,1998-03-31,1998-06-30,2.0,,1998-03-31,1998-06-30,2.0,,1998-03-31,1998-06-30,2.0,,_FY_Q3_Q4,,,,,,,,,,,,,,,,,,,,,,,
1011,UST1,1998-03-31,2008-09-30,1998-12-31,2007-12-31,10.0,,1998-12-31,2007-12-31,10.0,,1998-03-31,2008-09-30,43.0,,1998-03-31,2008-09-30,43.0,,1998-03-31,2008-09-30,43.0,,1998-03-31,2008-09-30,43.0,,,,,,,,,,,,_FY_Q4,,,,,,,,,,,,,
1012,USW,1998-03-31,2000-03-31,1998-12-31,1999-12-31,2.0,,1998-12-31,1999-12-31,2.0,,1998-03-31,2000-03-31,9.0,,1998-03-31,2000-03-31,9.0,,1998-03-31,2000-03-31,9.0,,1998-03-31,2000-03-31,9.0,,,,_FY_Q2_Q3_Q4,,,,,,,,,,,,,,,,,,,,,
1013,UVN,1998-03-31,2006-12-31,1998-12-31,2006-12-31,10.0,,1998-12-31,2006-12-31,9.0,,1998-03-31,2006-12-31,37.0,,1998-03-31,2006-12-31,36.0,,1998-03-31,2006-12-31,37.0,,1998-03-31,2006-12-31,36.0,,,,,,,,,,,,,,,,,,,,,,,,,
1014,V,2005-09-30,2020-12-31,2007-12-31,2020-12-31,14.0,,2005-12-31,2020-12-31,16.0,,2007-09-30,2020-12-31,55.0,,2006-09-30,2020-12-31,58.0,,2007-09-30,2020-12-31,55.0,,2005-09-30,2020-12-31,59.0,,,,,,,,,_Q2_Q4,,,,,,,,,,,,,,,_Q2,
1015,VALPQ,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
1016,VAR,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
1017,VFC,1998-03-31,2020-12-31,1998-12-31,2020-12-31,22.0,,1998-12-31,2020-12-31,22.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,_FY,,,,
1018,VIAB,2003-12-31,2019-12-31,2005-12-31,2019-12-31,14.0,,2003-12-31,2019-12-31,16.0,,2005-12-31,2019-09-30,56.0,,2004-12-31,2019-09-30,60.0,,2005-12-31,2019-09-30,56.0,,2003-12-31,2019-09-30,61.0,,,,,,,_Q2_Q3,_Q2_Q3,,,,,,,,,,,,,,_Q4,,,_FY
1019,VIAC,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
1020,VIAV,1998-03-31,2020-12-31,1998-12-31,2020-12-31,25.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,96.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,96.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
1021,VLO,1998-03-31,2020-12-31,1998-12-31,2020-12-31,23.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,93.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
1022,VMC,1998-03-31,2020-12-31,1998-12-31,2020-12-31,24.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,71.0,,1998-03-31,2020-12-31,73.0,,1998-03-31,2020-12-31,71.0,,1998-03-31,2020-12-31,73.0,,,_Q3,_Q2_Q3,_Q2_Q3,_Q2_Q3,_Q2_Q3,_Q2_Q3,_Q2_Q3,,,,,,,,,,,,,,,,
1023,VNO,1998-03-31,2020-12-31,1998-12-31,2020-12-31,24.0,,1998-12-31,2020-12-31,23.0,,1998-03-31,2020-12-31,95.0,,1998-03-31,2020-12-31,92.0,,1998-03-31,2020-12-31,95.0,,1998-03-31,2020-12-31,92.0,,,,,,,,,,,,,,,,,,,,,,,,,
1024,VNT,2017-12-31,2020-12-31,2019-12-31,2020-12-31,2.0,,2017-12-31,2020-12-31,4.0,,2019-12-31,2020-12-31,6.0,,2018-12-31,2020-12-31,7.0,,2019-12-31,2020-12-31,6.0,,2017-12-31,2020-12-31,8.0,,,,,,,,,,,,,,,,,,,,_Q2_Q3,_Q2_Q3,_Q2,,,
1025,VO1,1998-03-31,2000-12-31,1998-12-31,2000-12-31,5.0,,1998-12-31,2000-12-31,3.0,,1998-03-31,2000-09-30,13.0,,1998-03-31,2000-09-30,11.0,,1998-03-31,2000-09-30,13.0,,1998-03-31,2000-09-30,11.0,,,,_Q4,,,,,,,,,,,,,,,,,,,,,
